Time,501,502,503,504,505,506,507,508,509,510,511,512,513,514,515,516,517,518,519,520,521,522,523,524,525,526,527,528,529,530,531,532,533,534,535,536,537,538,539,540,541,542,543,544,545,546,547,548,549,550,551,552,553,554,555,556,557,558,559,560,561,562,563,564,565,566,567,568,569,570,571,572,573,574,575,576,577,578,579,580,581,582,583,584,585,586,587,588,589,590,591,592,593,594,595,596,597,598,599,600,601,602,603,604,605,606,607,608,609,610,611,612,613,614,615,616,617,618,619,620,621,622,623,624,625,626,627,628,629,630,631,632,633,634,635,636,637,638,639,640,641,642,643,644,645,646,647,648,649,650,651,652,653,654,655,656,657,658,659,660,661,662,663,664,665,666,667,668,669,670,671,672,673,674,675,676,677,678,679,680,681,682,683,684,685,686,687,688,689,690,691,692,693,694,695,696,697,698,699,700,701,702,703,704,705,706,707,708,709,710,711,712,713,714,715,716,717,718,719,720,721,722,723,724,725,726,727,728,729,730,731,732,733,734,735,736,737,738,739,740,741,742,743,744,745,746,747,748,749,750,751,752,753,754,755,756,757,758,759,760,761,762,763,764,765,766,767,768,769,770,771,772,773,774,775,776,777,778,779,780,781,782,783,784,785,786,787,788,789,790,791,792,793,794,795,796,797,798,799,800,801,802,803,804,805,806,807,808,809,810,811,812,813,814,815,816,817,818,819,820,821,822,823,824,825,826,827,828,829,830,831,832,833,834,835,836,837,838,839,840,841,842,843,844,845,846,847,848,849,850,851,852,853,854,855,856,857,858,859,860,861,862,863,864,865,866,867,868,869,870,871,872,873,874,875,876,877,878,879,880,881,882,883,884,885,886,887,888,889,890,891,892,893,894,895,896,897,898,899,900,901,902,903,904,905,906,907,908,909,910,911,912,913,914,915,916,917,918,919,920,921,922,923,924,925,926,927,928,929,930,931,932,933,934,935,936,937,938,939,940,941,942,943,944,945,946,947,948,949,950,951,952,953,954,955,956,957,958,959,960,961,962,963,964,965,966,967,968,969,970,971,972,973,974,975,976,977,978,979,980,981,982,983,984,985,986,987,988,989,990,991,992,993,994,995,996,997,998,999
major+greedy,44914.633000003116,44916.659000003114,44918.71000000311,44920.731000003114,44922.788000003115,44924.821000003125,44926.86500000311,44928.893000003125,44930.949000003115,44932.974000003116,44935.017000003114,44937.05800000312,44939.10200000311,44941.13200000311,44943.182000003115,44945.207000003116,44947.268000003125,44949.292000003115,44951.340000003125,44953.36900000311,44955.42400000311,44957.449000003115,44959.49000000311,44961.52600000311,44963.576000003115,44965.610000003115,44967.661000003114,44969.69000000312,44971.74500000312,44973.77800000311,44975.81600000311,44977.85100000312,44979.90400000312,44981.92600000311,44983.97500000311,44985.998000003114,44988.04700000311,44990.074000003115,44992.11900000311,44994.13800000311,44996.186000003116,44998.214000003114,45000.25700000311,45002.28000000311,45004.332000003116,45006.356000003114,45008.40100000311,45010.432000003115,45012.47600000312,45014.50300000312,45016.54700000311,45018.57300000312,45020.61700000311,45022.652000003116,45024.69200000312,45026.72300000311,45028.777000003116,45030.80100000311,45032.845000003115,45034.87400000312,45036.91600000312,45038.93900000311,45040.98600000312,45043.01100000311,45045.05600000312,45047.08100000311,45049.125000003114,45051.14900000311,45053.19200000312,45055.21700000312,45057.25500000312,45059.286000003114,45061.32900000311,45063.349000003116,45065.398000003115,45067.42300000312,45069.46700000312,45071.491000003116,45073.527000003116,45075.55400000312,45077.610000003115,45079.63600000311,45081.67400000311,45083.70900000312,45085.754000003115,45087.784000003114,45089.830000003116,45091.858000003114,45093.898000003115,45095.930000003114,45097.966000003114,45099.993000003116,45102.040000003115,45104.072000003114,45106.10700000312,45108.14100000312,45110.18100000312,45112.201000003115,45114.24900000312,45116.27400000311,45118.31900000312,45120.35700000312,45122.38900000312,45124.41400000312,45126.45600000311,45128.483000003114,45130.520000003096,45132.54900000311,45134.59000000312,45136.62000000312,45138.65300000311,45140.684000003115,45142.714000003114,45144.754000003115,45146.78700000312,45148.809000003115,45150.849000003116,45152.885000003116,45154.912000003096,45156.94100000311,45158.97500000311,45160.998000003114,45163.038000003115,45165.06000000311,45167.097000003116,45169.13200000311,45171.161000003114,45173.181000003104,45175.22300000311,45177.249000003096,45179.2720000031,45181.305000003114,45183.340000003096,45185.359000003096,45187.400000003116,45189.42300000312,45191.453000003115,45193.489000003116,45195.51300000311,45197.53200000311,45199.56200000311,45201.594000003104,45203.606000003114,45205.63900000312,45207.66300000309,45209.69000000312,45211.712000003114,45213.737000003115,45215.751000003096,45217.787000003096,45219.806000003104,45221.824000003115,45223.85300000312,45225.8860000031,45227.900000003116,45229.9370000031,45231.9580000031,45233.9860000031,45236.016000003096,45238.0410000031,45240.0600000031,45242.09100000309,45244.1130000031,45246.1320000031,45248.16100000309,45250.188000003094,45252.207000003094,45254.2400000031,45256.2610000031,45258.294000003094,45260.3140000031,45262.34300000309,45264.3630000031,45266.4030000031,45268.42800000309,45270.4580000031,45272.4860000031,45274.527000003094,45276.5490000031,45278.5870000031,45280.622000003095,45282.654000003095,45284.686000003094,45286.71800000309,45288.7420000031,45290.7840000031,45292.8100000031,45294.834000003095,45296.870000003095,45298.91300000309,45300.9310000031,45302.980000003095,45305.00400000309,45307.0450000031,45309.07800000309,45311.124000003096,45313.145000003096,45315.1950000031,45317.2250000031,45319.258000003094,45321.2990000031,45323.349000003094,45325.3730000031,45327.423000003095,45329.45300000309,45331.491000003094,45333.5280000031,45335.569000003095,45337.597000003094,45339.650000003094,45341.6810000031,45343.7230000031,45345.760000003094,45347.80700000309,45349.82600000309,45351.8820000031,45353.912000003096,45355.957000003094,45357.9920000031,45360.0390000031,45362.067000003095,45364.126000003096,45366.150000003094,45368.196000003096,45370.2360000031,45372.283000003095,45374.30600000309,45376.357000003096,45378.387000003095,45380.429000003096,45382.457000003094,45384.50400000309,45386.529000003095,45388.5870000031,45390.6110000031,45392.66100000309,45394.6950000031,45396.75200000309,45398.768000003096,45400.8290000031,45402.8610000031,45404.91700000309,45406.942000003095,45408.997000003095,45411.014000003095,45413.07800000309,45415.103000003095,45417.157000003084,45419.19600000309,45421.24500000309,45423.265000003084,45425.32500000309,45427.352000003084,45429.407000003084,45431.43700000308,45433.48900000309,45435.51800000309,45437.574000003086,45439.60000000308,45441.646000003086,45443.68100000309,45445.737000003086,45447.75300000309,45449.80800000309,45451.84200000309,45453.88500000309,45455.917000003086,45457.96500000309,45459.994000003084,45462.04800000309,45464.07100000309,45466.112000003086,45468.15300000308,45470.197000003085,45472.218000003086,45474.27200000309,45476.303000003085,45478.34400000308,45480.37800000309,45482.42300000309,45484.451000003086,45486.504000003086,45488.52500000309,45490.56400000308,45492.604000003084,45494.64100000309,45496.67100000309,45498.716000003085,45500.750000003085,45502.78700000309,45504.82500000309,45506.86700000308,45508.898000003086,45510.93800000309,45512.97100000308,45515.00800000309,45517.05800000309,45519.104000003084,45521.13900000309,45523.19000000309,45525.231000003085,45527.269000003085,45529.30600000309,45531.35500000309,45533.38200000308,45535.43800000309,45537.46100000309,45539.50700000308,45541.55000000309,45543.59700000309,45545.61700000308,45547.67700000309,45549.70700000309,45551.74900000309,45553.780000003084,45555.82300000309,45557.86100000309,45559.91400000309,45561.94000000309,45563.99000000308,45566.02700000309,45568.070000003085,45570.102000003084,45572.159000003085,45574.18700000308,45576.237000003086,45578.271000003086,45580.31700000309,45582.345000003086,45584.39500000309,45586.42100000309,45588.47300000308,45590.50800000309,45592.56100000309,45594.58400000309,45596.63700000309,45598.676000003084,45600.720000003086,45602.756000003086,45604.801000003084,45606.83400000309,45608.88700000309,45610.91200000309,45612.960000003084,45615.00300000309,45617.04800000309,45619.07300000309,45621.12400000309,45623.15300000308,45625.193000003084,45627.231000003085,45629.273000003086,45631.30800000309,45633.35900000309,45635.38000000308,45637.42300000309,45639.453000003086,45641.49700000309,45643.52400000308,45645.566000003084,45647.591000003085,45649.638000003084,45651.672000003084,45653.718000003086,45655.73600000309,45657.77900000309,45659.799000003084,45661.838000003074,45663.867000003076,45665.908000003066,45667.92500000309,45669.97400000309,45671.99300000309,45674.02800000308,45676.059000003086,45678.10100000309,45680.11800000309,45682.16400000309,45684.184000003086,45686.21900000308,45688.246000003084,45690.27700000309,45692.30100000307,45694.354000003084,45696.375000003085,45698.41400000307,45700.45400000307,45702.48600000307,45704.51100000307,45706.55600000307,45708.57900000307,45710.61900000307,45712.646000003064,45714.68500000307,45716.707000003065,45718.75000000306,45720.777000003065,45722.81600000307,45724.84800000307,45726.881000003064,45728.90500000307,45730.951000003064,45732.97700000307,45735.02000000307,45737.05500000306,45739.10000000307,45741.12500000306,45743.175000003066,45745.20600000307,45747.239000003065,45749.275000003065,45751.31400000307,45753.330000003065,45755.37800000307,45757.40500000307,45759.43300000307,45761.47300000307,45763.50900000307,45765.53400000306,45767.58100000307,45769.60000000307,45771.63800000307,45773.673000003066,45775.71600000306,45777.739000003065,45779.788000003064,45781.81000000307,45783.85000000307,45785.87700000306,45787.91200000307,45789.93000000306,45791.97300000307,45793.99600000307,45796.02600000307,45798.059000003064,45800.09600000307,45802.12100000307,45804.156000003066,45806.18500000307,45808.21300000307,45810.24900000307,45812.28000000307,45814.30600000307,45816.34000000307,45818.36900000307,45820.39000000307,45822.43000000306,45824.46000000307,45826.48600000307,45828.52200000307,45830.55500000306,45832.578000003065,45834.616000003065,45836.64000000307,45838.65900000306,45840.692000003066,45842.71900000307,45844.737000003064,45846.78200000307,45848.80200000307,45850.83700000307,45852.85700000307,45854.89200000306,45856.904000003065,45858.94500000306,45860.959000003066,45862.99800000306,45865.014000003066,45867.05400000307,45869.06600000307,45871.10500000307,45873.120000003066,45875.16000000307,45877.17800000306,45879.21900000307,45881.22900000307,45883.277000003065,45885.29300000307,45887.332000003065,45889.34400000307,45891.38400000307,45893.404000003065,45895.444000003066,45897.46600000306,45899.495000003066,45901.522000003046,45903.561000003065,45905.571000003045,45907.609000003045,45909.631000003064,45911.660000003045,45913.683000003046,45915.723000003054,45917.740000003054,45919.785000003045,45921.792000003064,45923.832000003065,45925.857000003045,45927.890000003055
major+lin_grd,56327.84600000415,56330.70200000415,56333.48100000414,56336.33400000414,56339.11600000414,56341.96900000415,56344.75000000414,56347.60400000414,56350.38300000414,56353.23800000415,56356.020000004144,56358.87100000414,56361.65200000414,56364.50800000414,56367.287000004144,56370.14000000414,56372.92200000415,56375.77500000414,56378.556000004144,56381.41000000414,56384.18900000415,56387.04400000414,56389.82600000414,56392.67700000414,56395.45800000415,56398.31400000415,56401.09300000414,56403.94600000414,56406.72800000414,56409.58100000415,56412.36200000414,56415.21600000415,56417.99500000414,56420.85000000415,56423.63200000415,56426.48300000414,56429.26400000414,56432.12000000414,56434.89900000415,56437.75200000414,56440.53400000414,56443.38700000414,56446.16800000415,56449.02200000415,56451.80100000415,56454.65600000414,56457.43800000414,56460.28900000414,56463.07000000415,56465.92500000415,56468.70400000415,56471.55700000414,56474.33900000414,56477.19200000414,56479.97300000415,56482.82700000415,56485.60600000414,56488.46100000415,56491.24300000415,56494.09400000415,56496.87500000415,56499.73100000415,56502.51100000415,56505.36300000415,56508.14500000415,56510.99800000415,56513.77900000415,56516.63300000415,56519.41200000415,56522.26700000414,56525.049000004154,56527.90000000415,56530.68100000415,56533.53700000415,56536.31600000415,56539.16900000415,56541.95100000415,56544.80400000415,56547.585000004154,56550.43900000415,56553.21800000415,56556.07300000415,56558.85500000415,56561.70600000415,56564.48700000415,56567.34300000416,56570.12200000415,56572.97500000415,56575.75700000415,56578.60900000415,56581.39000000416,56584.24400000416,56587.02300000415,56589.87800000415,56592.66000000416,56595.51200000415,56598.29300000415,56601.14900000415,56603.92800000415,56606.78100000415,56609.563000004164,56612.41600000416,56615.19700000416,56618.05100000415,56620.83000000415,56623.68500000416,56626.46700000416,56629.31800000416,56632.09900000416,56634.95500000415,56637.73400000416,56640.58700000416,56643.36900000416,56646.22200000416,56649.00300000415,56651.85700000415,56654.63600000416,56657.491000004164,56660.27300000416,56663.12400000415,56665.90500000415,56668.76100000415,56671.54000000415,56674.39300000416,56677.17500000415,56680.02800000416,56682.80900000415,56685.66300000415,56688.44200000416,56691.29700000415,56694.07900000415,56696.93000000415,56699.71100000415,56702.56700000416,56705.34600000415,56708.19900000415,56710.98100000415,56713.83400000415,56716.61600000415,56719.46900000415,56722.24800000415,56725.104000004154,56727.88500000415,56730.73600000415,56733.51800000415,56736.37300000415,56739.15200000415,56742.00600000415,56744.78700000415,56747.640000004154,56750.42200000416,56753.27500000415,56756.05400000416,56758.91000000416,56761.69100000416,56764.54200000416,56767.32400000416,56770.17900000415,56772.95800000415,56775.81200000416,56778.59300000416,56781.44600000416,56784.22800000416,56787.08100000415,56789.86000000415,56792.71600000416,56795.49700000416,56798.34800000415,56801.13000000415,56803.98500000416,56806.76400000416,56809.61800000416,56812.39900000416,56815.25200000415,56818.03400000415,56820.88700000416,56823.66600000416,56826.52200000416,56829.30300000416,56832.15400000416,56834.93600000416,56837.79100000416,56840.57000000416,56843.42400000416,56846.20500000416,56849.05800000416,56851.84000000416,56854.69300000416,56857.47200000416,56860.32800000416,56863.10900000416,56865.96000000416,56868.74200000416,56871.59700000416,56874.37600000415,56877.23000000416,56880.01100000416,56882.86400000416,56885.64600000416,56888.49900000416,56891.27800000416,56894.13400000416,56896.91500000416,56899.76600000416,56902.54800000416,56905.40300000418,56908.18200000416,56911.03600000416,56913.81700000416,56916.67000000416,56919.45300000416,56922.30600000416,56925.08500000416,56927.94100000418,56930.72200000416,56933.57300000416,56936.35500000416,56939.21000000416,56941.98900000416,56944.84300000416,56947.62400000416,56950.47700000416,56953.25900000416,56956.11200000416,56958.89100000416,56961.74700000416,56964.52800000416,56967.37900000416,56970.16100000416,56973.01600000416,56975.79500000416,56978.64900000416,56981.43000000416,56984.28300000417,56987.06500000416,56989.91800000416,56992.69700000416,56995.55300000416,56998.33400000416,57001.18500000416,57003.96700000417,57006.82200000416,57009.60100000416,57012.45500000416,57015.23500000416,57018.08800000417,57020.87000000416,57023.72300000416,57026.50200000416,57029.35800000416,57032.13900000416,57034.99000000416,57037.77200000416,57040.62700000416,57043.40600000416,57046.26000000416,57049.04100000416,57051.89400000416,57054.67600000416,57057.52900000416,57060.30800000416,57063.16400000416,57065.94500000416,57068.79600000416,57071.57800000416,57074.43300000416,57077.21200000415,57080.06600000416,57082.84700000416,57085.70000000416,57088.48200000416,57091.33500000416,57094.11400000416,57096.97000000416,57099.75100000416,57102.60200000416,57105.38400000416,57108.23900000416,57111.01800000416,57113.87200000416,57116.65300000416,57119.50600000416,57122.28800000416,57125.14100000416,57127.92000000416,57130.77600000416,57133.55700000416,57136.40800000416,57139.19000000416,57142.04500000416,57144.82400000416,57147.67800000416,57150.45900000416,57153.31200000416,57156.09400000416,57158.94700000416,57161.72600000416,57164.58200000416,57167.36300000418,57170.21400000416,57172.99600000418,57175.85100000416,57178.63000000418,57181.48400000416,57184.26500000416,57187.11800000416,57189.90000000416,57192.75300000416,57195.53200000418,57198.38800000416,57201.16900000416,57204.02000000416,57206.80200000416,57209.65700000418,57212.43600000416,57215.29000000416,57218.07100000417,57220.92400000418,57223.70600000416,57226.55900000416,57229.33800000417,57232.19400000416,57234.97500000416,57237.82600000416,57240.60800000416,57243.46300000417,57246.24200000416,57249.09600000416,57251.87700000416,57254.73000000416,57257.51200000416,57260.36500000418,57263.14400000416,57266.00000000416,57268.78100000416,57271.63200000416,57274.41400000417,57277.26900000416,57280.04800000416,57282.902000004164,57285.68300000416,57288.53600000416,57291.31800000416,57294.17100000416,57296.95000000416,57299.80600000416,57302.58700000416,57305.438000004164,57308.22000000416,57311.07500000416,57313.85400000416,57316.70800000416,57319.48900000416,57322.34200000416,57325.12400000416,57327.97700000418,57330.75600000418,57333.61200000418,57336.39300000417,57339.24400000418,57342.02600000418,57344.88100000418,57347.66000000417,57350.51400000418,57353.29500000418,57356.14800000418,57358.93000000418,57361.78300000418,57364.56200000418,57367.41800000418,57370.19900000418,57373.05000000418,57375.83200000418,57378.68700000418,57381.46600000418,57384.320000004176,57387.10100000416,57389.95400000418,57392.73600000417,57395.589000004176,57398.36800000418,57401.22400000418,57404.00500000418,57406.85600000416,57409.63800000418,57412.49300000418,57415.27200000418,57418.12600000418,57420.90700000418,57423.76000000418,57426.54200000418,57429.39500000418,57432.17400000418,57435.03000000418,57437.81100000418,57440.66200000418,57443.44400000418,57446.29900000418,57449.07800000418,57451.93200000418,57454.71300000418,57457.56600000418,57460.34800000418,57463.20100000418,57465.98000000418,57468.83600000418,57471.61700000418,57474.46800000418,57477.25000000418,57480.10400000418,57482.88300000418,57485.73700000418,57488.51800000418,57491.37100000418,57494.15300000418,57497.00600000418,57499.78500000418,57502.64100000418,57505.42200000418,57508.27300000418,57511.05500000418,57513.91000000418,57516.68900000418,57519.54300000418,57522.32400000418,57525.17700000418,57527.95900000418,57530.81200000418,57533.59100000418,57536.44700000418,57539.22800000418,57542.07900000418,57544.86100000418,57547.71600000418,57550.49500000418,57553.34900000418,57556.13000000418,57558.98300000418,57561.76500000418,57564.61800000418,57567.39700000418,57570.25300000418,57573.034000004176,57575.88500000418,57578.66700000418,57581.52200000418,57584.30100000418,57587.15500000418,57589.93600000418,57592.78900000418,57595.57100000418,57598.42400000418,57601.20300000418,57604.05900000418,57606.84000000418,57609.69100000418,57612.47300000418,57615.32800000418,57618.10700000418,57620.96100000418,57623.74200000418,57626.59500000418,57629.37700000418,57632.23000000418,57635.00900000418,57637.86500000418,57640.64600000418,57643.49700000418,57646.27900000418,57649.13400000418,57651.91300000418,57654.767000004176,57657.54800000418,57660.40100000418,57663.18300000418,57666.03600000418,57668.81500000418,57671.67100000418,57674.45200000418,57677.303000004176,57680.08500000418,57682.94000000418,57685.71900000418,57688.57300000418,57691.35400000418,57694.20700000418,57696.98900000418,57699.84200000418,57702.62100000418,57705.47700000418,57708.25800000418,57711.10900000418,57713.89100000418,57716.74600000418,57719.52500000418,57722.37900000418,57725.16000000418,57728.01300000418,57730.79500000418
major+log_grd,42122.410000003234,42124.321000003234,42126.223000003236,42128.128000003235,42130.05000000323,42131.95300000323,42133.85900000324,42135.77300000323,42137.68300000324,42139.589000003216,42141.50000000323,42143.39900000324,42145.31000000324,42147.22200000323,42149.122000003226,42151.024000003235,42152.938000003225,42154.838000003234,42156.741000003225,42158.65000000323,42160.55700000323,42162.46100000323,42164.37300000323,42166.28000000324,42168.19200000323,42170.10100000323,42172.001000003234,42173.90400000323,42175.821000003234,42177.72500000323,42179.624000003234,42181.532000003215,42183.443000003215,42185.34300000323,42187.255000003235,42189.15100000322,42191.06600000324,42192.97800000322,42194.882000003236,42196.78700000322,42198.71300000322,42200.61200000322,42202.52000000322,42204.428000003216,42206.34300000322,42208.24900000322,42210.159000003216,42212.05900000322,42213.97400000322,42215.884000003214,42217.78800000322,42219.69400000322,42221.625000003216,42223.52600000322,42225.439000003214,42227.35000000323,42229.26600000322,42231.17500000322,42233.100000003215,42235.00800000322,42236.933000003235,42238.85900000322,42240.763000003215,42242.681000003235,42244.61700000323,42246.52000000322,42248.43600000322,42250.35700000322,42252.267000003216,42254.18800000322,42256.11000000322,42258.013000003215,42259.938000003225,42261.86000000322,42263.760000003225,42265.68400000322,42267.605000003234,42269.520000003235,42271.435000003235,42273.364000003225,42275.27300000322,42277.20200000322,42279.11200000322,42281.020000003235,42282.946000003234,42284.87000000322,42286.77600000322,42288.702000003235,42290.62200000322,42292.53000000323,42294.442000003226,42296.36100000322,42298.27700000322,42300.193000003215,42302.108000003216,42304.02000000322,42305.94200000322,42307.85700000322,42309.766000003234,42311.68300000322,42313.594000003235,42315.50400000322,42317.41200000322,42319.33800000322,42321.248000003216,42323.17500000322,42325.08300000323,42327.00200000322,42328.91200000322,42330.844000003235,42332.74100000322,42334.66700000322,42336.58600000322,42338.50200000322,42340.403000003214,42342.330000003225,42344.228000003226,42346.157000003215,42348.06200000322,42349.981000003216,42351.890000003215,42353.81400000323,42355.70600000323,42357.632000003236,42359.543000003236,42361.462000003216,42363.36000000322,42365.293000003236,42367.179000003234,42369.10200000323,42370.999000003234,42372.914000003235,42374.815000003226,42376.74200000323,42378.625000003216,42380.548000003226,42382.452000003235,42384.372000003226,42386.267000003216,42388.197000003216,42390.091000003216,42392.01300000323,42393.91500000322,42395.82800000322,42397.734000003235,42399.657000003215,42401.54400000322,42403.462000003216,42405.367000003214,42407.28100000322,42409.170000003214,42411.09900000322,42412.99500000322,42414.91000000322,42416.80600000322,42418.72200000322,42420.62600000322,42422.54800000322,42424.43200000322,42426.35300000322,42428.25300000322,42430.16400000322,42432.05700000322,42433.981000003216,42435.87700000322,42437.79300000322,42439.68600000322,42441.59700000322,42443.49100000322,42445.407000003215,42447.28800000322,42449.20200000322,42451.09300000322,42452.99500000322,42454.87700000322,42456.79300000322,42458.680000003216,42460.59500000322,42462.481000003216,42464.38700000322,42466.282000003215,42468.19800000322,42470.07900000322,42471.998000003216,42473.903000003214,42475.805000003216,42477.70000000322,42479.61800000322,42481.509000003214,42483.42100000322,42485.320000003216,42487.22300000322,42489.12600000322,42491.03700000322,42492.93400000322,42494.84200000322,42496.746000003215,42498.64600000322,42500.54100000322,42502.45400000322,42504.339000003216,42506.246000003215,42508.144000003216,42510.05200000322,42511.94600000322,42513.84700000322,42515.73900000322,42517.64300000322,42519.549000003215,42521.44900000322,42523.34500000322,42525.25600000322,42527.14900000322,42529.049000003215,42530.94800000322,42532.84600000322,42534.742000003214,42536.64700000322,42538.53900000322,42540.44600000322,42542.34500000322,42544.242000003214,42546.142000003216,42548.055000003216,42549.95400000322,42551.85500000322,42553.75500000322,42555.655000003215,42557.55400000322,42559.45100000322,42561.34400000322,42563.24900000322,42565.159000003216,42567.051000003215,42568.945000003216,42570.85100000322,42572.74700000322,42574.64300000322,42576.54600000322,42578.44200000322,42580.33600000322,42582.23700000322,42584.125000003216,42586.02700000322,42587.930000003216,42589.81700000322,42591.714000003216,42593.61400000322,42595.50300000322,42597.39900000322,42599.301000003215,42601.195000003216,42603.09800000322,42604.99500000322,42606.88700000322,42608.78800000322,42610.68700000322,42612.58600000322,42614.48000000322,42616.38500000321,42618.27500000322,42620.17700000322,42622.07300000322,42623.96700000322,42625.86800000322,42627.767000003216,42629.66300000322,42631.570000003216,42633.466000003216,42635.35500000321,42637.25800000322,42639.16000000322,42641.05200000322,42642.95000000321,42644.84600000322,42646.74900000322,42648.64500000322,42650.54100000322,42652.43700000322,42654.34000000322,42656.23700000321,42658.12900000322,42660.036000003216,42661.939000003214,42663.833000003215,42665.73000000321,42667.63100000322,42669.53300000322,42671.428000003216,42673.331000003214,42675.22600000322,42677.12800000322,42679.028000003214,42680.92300000322,42682.82400000322,42684.72800000321,42686.61800000321,42688.52300000321,42690.424000003215,42692.32600000321,42694.22400000321,42696.125000003216,42698.02200000321,42699.924000003215,42701.82300000321,42703.716000003216,42705.62000000321,42707.52200000321,42709.41200000321,42711.30400000321,42713.21100000321,42715.10900000321,42717.01000000321,42718.909000003216,42720.81000000322,42722.71100000321,42724.60900000321,42726.50100000321,42728.40600000321,42730.30800000321,42732.19900000322,42734.09600000322,42735.99700000321,42737.892000003216,42739.79000000321,42741.68700000322,42743.581000003214,42745.483000003216,42747.37000000321,42749.25800000321,42751.16300000322,42753.05700000321,42754.947000003216,42756.84900000321,42758.748000003216,42760.642000003216,42762.549000003215,42764.43700000322,42766.337000003216,42768.24000000322,42770.13000000321,42772.02500000321,42773.93300000321,42775.835000003215,42777.73500000321,42779.63300000321,42781.530000003215,42783.43100000321,42785.33000000321,42787.21900000321,42789.12200000321,42791.028000003214,42792.920000003214,42794.81200000322,42796.72100000322,42798.61500000322,42800.516000003205,42802.41300000322,42804.31100000321,42806.20900000321,42808.112000003195,42809.998000003216,42811.89800000321,42813.797000003215,42815.697000003216,42817.58600000321,42819.50500000321,42821.390000003215,42823.28900000321,42825.18100000321,42827.09400000321,42828.983000003216,42830.89500000321,42832.7800000032,42834.69000000321,42836.5840000032,42838.488000003206,42840.3730000032,42842.287000003205,42844.17100000321,42846.068000003215,42847.9590000032,42849.8710000032,42851.757000003214,42853.669000003196,42855.556000003206,42857.4660000032,42859.3530000032,42861.255000003206,42863.135000003196,42865.057000003195,42866.9420000032,42868.847000003196,42870.739000003196,42872.651000003214,42874.538000003195,42876.450000003206,42878.327000003206,42880.237000003195,42882.124000003205,42884.022000003206,42885.903000003214,42887.8180000032,42889.699000003195,42891.6010000032,42893.489000003196,42895.3940000032,42897.2820000032,42899.1900000032,42901.069000003205,42902.9780000032,42904.8770000032,42906.771000003195,42908.652000003196,42910.5680000032,42912.456000003214,42914.3520000032,42916.243000003196,42918.146000003195,42920.035000003205,42921.938000003196,42923.824000003195,42925.730000003205,42927.617000003214,42929.5170000032,42931.399000003206,42933.3010000032,42935.1920000032,42937.093000003195,42938.985000003195,42940.884000003214,42942.777000003196,42944.684000003195,42946.575000003206,42948.473000003214,42950.368000003196,42952.2620000032,42954.1550000032,42956.058000003206,42957.950000003206,42959.8530000032,42961.7480000032,42963.647000003206,42965.539000003206,42967.4470000032,42969.3360000032,42971.2270000032,42973.126000003205,42975.016000003205,42976.9090000032,42978.811000003196,42980.698000003205,42982.5870000032,42984.480000003205,42986.379000003195,42988.259000003214,42990.163000003195,42992.0500000032,42993.9400000032,42995.828000003195,42997.720000003195,42999.604000003186,43001.5050000032,43003.3870000032,43005.280000003186,43007.172000003186,43009.068000003186,43010.9500000032,43012.8550000032,43014.7360000032,43016.636000003185,43018.523000003195,43020.4180000032,43022.297000003215,43024.198000003205,43026.0710000032,43027.9660000032,43029.8550000032,43031.7460000032,43033.6250000032,43035.5240000032,43037.4090000032,43039.3020000032,43041.191000003186,43043.085000003186,43044.9660000032,43046.8720000032,43048.744000003186,43050.64000000319,43052.53400000319,43054.4270000032,43056.30500000319,43058.20700000319,43060.09200000319,43061.99300000319,43063.884000003185,43065.78000000319,43067.66400000319,43069.56500000319
